batter_id,pitcher_id,ab,h,hr,rbi,k,bb,avg,ops
668804,656550,1,0,0,0,0,0,.000,.000
668804,669302,2,0,0,0,1,1,.000,.333
668804,543037,2,1,0,1,1,1,.500,1.167
668804,656876,5,1,0,0,2,1,.200,.533
668804,665795,6,1,0,1,3,2,.167,.542
668804,605288,28,9,1,2,3,3,.321,.851
668804,608379,3,2,0,1,1,1,.667,1.750
668804,663903,16,6,2,6,3,1,.375,1.359
682848,669467,1,0,0,0,0,0,.000,.000
682848,543037,1,1,0,0,0,1,1.000,2.000
682848,672282,1,0,0,0,0,1,.000,.500
682848,665795,1,1,0,1,0,1,1.000,2.000
682848,663903,2,0,0,0,1,0,.000,.000
682848,663969,1,0,0,0,1,1,.000,.500
699013,680736,2,0,0,0,0,0,.000,.000
682848,605288,2,0,0,0,1,0,.000,.000
682848,656876,2,0,0,0,0,0,.000,.000
680779,663372,2,0,0,0,2,0,.000,.000
680779,673540,2,1,0,0,0,0,.500,1.000
680779,672282,2,0,0,0,1,1,.000,.333
680779,805673,2,0,0,0,1,0,.000,.000
680779,666200,4,1,0,0,1,1,.250,.650
680779,669467,3,1,1,2,0,0,.333,1.583
680779,677958,4,1,0,0,1,0,.250,.500
680779,663903,4,3,1,2,0,2,.750,2.333
680779,664285,3,0,0,0,1,0,.000,.000
680779,665795,4,0,0,0,2,0,.000,.000
680779,656876,1,0,0,0,0,0,.000,.000
680779,801139,2,0,0,0,2,0,.000,.000
663968,663372,3,0,0,0,1,0,.000,.000
680779,605288,7,0,0,0,1,0,.000,.000
663968,663436,2,0,0,0,0,0,.000,.000
663968,686613,2,0,0,0,1,0,.000,.000
663968,680736,3,0,0,0,1,0,.000,.000
663968,663969,1,0,0,0,0,0,.000,.000
663968,805673,2,1,0,0,0,0,.500,1.000
663968,664285,3,0,0,0,0,0,.000,.000
663968,650633,2,0,0,0,1,0,.000,.000
663968,663903,3,0,0,0,0,0,.000,.000
663968,672282,2,0,0,0,0,0,.000,.000
663968,677958,6,3,0,1,1,0,.500,1.000
663968,677944,2,1,0,0,0,0,.500,1.000
663968,665795,2,0,0,1,0,0,.000,.000
669707,686613,2,1,0,1,0,1,.500,1.667
663968,656492,3,2,0,0,0,0,.667,1.334
669707,680736,3,1,0,0,0,0,.333,.666
669707,656550,1,0,0,0,1,0,.000,.000
669707,666200,2,0,0,0,1,0,.000,.000
669707,672282,4,1,0,0,2,0,.250,.500
669707,663372,2,0,0,0,1,0,.000,.000
669707,673540,3,0,0,0,2,0,.000,.000
669707,669467,6,2,0,0,2,0,.333,.666
669707,805673,2,1,0,1,1,0,.500,1.000
669707,665795,2,1,0,0,1,0,.500,1.500
669707,663903,7,1,0,2,0,0,.143,.286
669707,650633,2,0,0,0,0,0,.000,.000
669707,605288,2,1,0,0,0,1,.500,1.167
669707,688107,1,0,0,0,0,1,.000,.500
669707,608379,1,1,0,0,0,1,1.000,2.000
669707,664285,4,3,0,1,0,1,.750,2.050
669707,801139,3,0,0,0,1,0,.000,.000
542303,686613,4,0,0,0,1,1,.000,.200
542303,666200,16,6,1,1,5,1,.375,1.037
542303,672282,3,0,0,0,0,0,.000,.000
542303,663372,2,1,0,1,0,0,.500,.833
542303,518876,5,2,1,1,0,1,.400,1.500
542303,673540,7,1,0,3,2,0,.143,.536
542303,650633,1,0,0,0,0,2,.000,.667
542303,669467,6,2,0,0,0,2,.333,1.000
542303,680736,2,0,0,0,0,0,.000,.000
542303,543037,18,5,1,1,4,2,.278,.794
542303,663969,2,0,0,0,2,1,.000,.333
542303,677944,4,3,0,0,0,0,.750,1.800
542303,605288,19,5,1,2,5,5,.263,.838
542303,677958,5,0,0,0,3,0,.000,.000
542303,665795,13,2,0,0,5,2,.154,.498
542303,656492,2,1,1,3,0,1,.500,2.667
542303,608379,9,4,1,4,3,1,.444,1.278
542303,656605,14,3,0,0,2,0,.214,.428
542303,656876,4,1,1,2,1,0,.250,1.250
542303,664285,4,0,0,0,0,1,.000,.200
542303,669302,4,0,0,0,3,0,.000,.000
542303,663903,9,0,0,0,2,2,.000,.182
693304,666200,2,0,0,0,2,0,.000,.000
693304,669467,12,0,0,0,4,0,.000,.000
693304,656550,1,0,0,0,0,0,.000,.000
693304,663372,3,1,0,0,0,0,.333,.666
693304,680736,4,1,0,0,0,0,.250,.500
693304,663969,4,1,0,0,0,0,.250,.500
693304,672282,2,1,0,0,1,0,.500,1.500
693304,677958,4,1,0,0,1,1,.250,.650
693304,805673,2,1,1,2,1,0,.500,2.500
693304,663903,11,2,0,1,0,0,.182,.364
693304,650633,3,1,0,0,0,0,.333,1.000
693304,664285,3,0,0,0,2,0,.000,.000
693304,801139,3,1,0,0,1,0,.333,.666
693304,656492,3,1,0,0,1,0,.333,.666
656811,663372,3,1,0,2,0,0,.333,.666
693304,608379,2,0,0,0,1,0,.000,.000
693304,605288,5,5,0,2,0,0,1.000,2.400
693304,688107,2,1,0,0,0,0,.500,1.000
656811,680736,2,0,0,0,1,0,.000,.000
656811,686613,9,4,1,2,2,0,.444,1.333
656811,805673,8,2,2,3,2,0,.250,1.250
656811,669467,8,1,1,3,1,1,.125,.722
656811,656550,2,0,0,0,1,1,.000,.333
656811,518876,3,1,0,0,0,0,.333,.666
656811,650633,8,1,1,2,3,1,.125,.722
656811,677958,3,1,0,1,1,0,.333,.666
656811,663969,1,0,0,0,0,0,.000,.000
656811,656876,4,2,1,3,0,1,.500,1.850
656811,663436,6,2,0,1,2,0,.333,.833
687462,680736,2,1,0,0,1,0,.500,1.167
656811,543037,19,2,1,2,3,0,.105,.421
656811,664285,3,0,0,0,2,0,.000,.000
656811,663903,4,3,0,2,0,0,.750,1.750
656811,605288,3,0,0,1,0,1,.000,.200
656811,608379,10,3,2,4,2,1,.300,1.264
656811,665795,7,3,0,3,0,0,.429,.946
656811,677944,4,2,0,1,0,0,.500,.900
687462,656550,1,1,0,0,0,0,1.000,2.000
656811,669302,7,4,1,3,1,1,.571,1.911
687462,518876,3,1,0,0,1,0,.333,.666
687462,669467,8,3,1,1,2,0,.375,1.125
687462,805673,5,3,1,2,0,0,.600,2.000
687462,650633,5,0,0,0,2,0,.000,.000
687462,686613,3,0,0,0,0,0,.000,.000
687462,663969,2,1,0,1,0,0,.500,1.500
687462,543037,8,0,0,0,2,1,.000,.111
687462,665795,3,0,0,0,0,0,.000,.000
687462,605288,1,0,0,0,1,1,.000,.500
687462,664285,3,2,0,2,0,0,.667,1.334
687462,663903,10,2,0,1,1,1,.200,.473
687462,677958,2,1,0,0,1,3,.500,1.300
687462,656876,1,0,0,0,0,0,.000,.000
672386,663372,3,0,0,0,1,0,.000,.000
672386,666200,2,1,0,0,1,0,.500,1.000
672386,543037,24,9,1,3,2,0,.375,1.083
672386,669467,6,2,0,0,0,0,.333,.833
672386,650633,14,3,0,0,3,0,.214,.428
672386,672282,4,2,0,0,1,1,.500,1.100
672386,686613,6,0,0,0,1,0,.000,.000
672386,663969,2,2,0,1,0,0,1.000,2.000
672386,656605,4,1,0,1,2,0,.250,.500
672386,664285,12,2,0,2,3,0,.167,.500
665926,663372,5,2,0,0,2,1,.400,.900
672386,608379,6,0,0,0,2,0,.000,.000
672386,669302,12,4,0,3,2,0,.333,.885
672386,805673,2,1,0,0,0,0,.500,1.500
672386,663903,2,0,0,0,0,3,.000,.600
672386,605288,12,6,0,0,2,0,.500,1.000
672386,656876,13,3,0,0,0,1,.231,.517
672386,801139,1,0,0,0,0,0,.000,.000
665926,805673,2,0,0,0,0,0,.000,.000
665926,663969,4,1,0,0,0,0,.250,.500
665926,687064,5,1,0,0,2,0,.200,.400
665926,656550,3,1,0,0,0,1,.333,.933
665926,669467,4,0,0,0,2,0,.000,.000
665926,686613,6,2,1,2,2,0,.333,1.166
665926,680736,4,0,0,0,1,0,.000,.000
665926,672282,12,2,0,0,1,1,.167,.453
665926,663436,6,2,0,0,1,1,.333,.762
665926,650633,5,0,0,0,2,1,.000,.167
665926,543037,16,3,0,1,7,0,.188,.485
665926,669302,9,3,0,0,2,1,.333,.844
665926,664285,1,0,0,0,0,0,.000,.000
665926,605288,9,1,0,0,2,1,.111,.311
665926,656605,10,3,1,1,4,0,.300,.900
665926,801139,2,1,0,0,0,0,.500,1.000
665926,608379,12,4,0,1,1,2,.333,.967
665926,656876,5,3,1,4,2,0,.600,1.800
665926,663903,28,9,0,1,4,0,.321,.702
678218,663436,2,1,0,0,1,0,.500,1.000
678218,666200,3,1,0,1,1,0,.333,.666
678218,656550,2,0,0,0,1,0,.000,.000
678218,672282,1,0,0,0,1,1,.000,.500
678218,687064,2,1,1,2,0,0,.500,2.500
678218,677944,2,0,0,0,2,0,.000,.000
678218,656605,1,0,0,0,0,1,.000,.500
678218,656876,3,0,0,0,0,1,.000,.250
807727,666200,2,0,0,0,2,0,.000,.000
676914,680736,2,0,0,0,1,1,.000,.333
676914,666200,1,1,0,0,0,1,1.000,2.000
676914,687064,2,1,0,0,0,1,.500,1.167
676914,686613,1,0,0,0,0,1,.000,.500
676914,672282,3,0,0,0,2,2,.000,.400
676914,677958,2,0,0,0,2,0,.000,.000
676914,543037,5,1,0,0,3,0,.200,.400
676914,663969,1,0,0,0,0,0,.000,.000
676914,677944,2,0,0,0,0,0,.000,.000
676914,669467,2,0,0,0,0,1,.000,.333
676914,656605,3,0,0,0,1,0,.000,.000
676914,664285,6,2,0,0,3,0,.333,.666
676914,663903,3,0,0,0,1,0,.000,.000
676914,656876,1,0,0,0,1,0,.000,.000
676914,801139,1,0,0,0,0,1,.000,.500
676391,666200,4,1,0,0,1,1,.250,.900
676391,656550,7,1,0,0,1,0,.143,.286
676391,686613,4,1,0,0,0,0,.250,.500
676391,663372,1,0,0,0,0,0,.000,.000
676914,608379,4,1,0,0,1,1,.250,.750
676391,680736,3,1,0,1,1,0,.333,.666
676391,663436,2,1,0,0,1,0,.500,1.000
676391,669467,3,1,0,0,0,0,.333,1.000
676391,677958,2,1,0,0,1,0,.500,1.000
676391,543037,9,2,0,1,2,0,.222,.444
676391,672282,10,2,0,1,0,0,.200,.482
676391,687064,9,4,0,1,3,0,.444,.888
676391,663969,2,1,0,0,0,0,.500,1.000
676391,664285,11,3,0,0,0,1,.273,.606
676391,656605,5,1,0,1,1,0,.200,.400
676391,677944,3,1,0,0,0,0,.333,1.000
676391,663903,2,1,0,1,0,0,.500,1.000
676391,656876,7,2,0,0,0,0,.286,.572
543807,678022,1,0,0,0,1,0,.000,.000
676391,605288,6,3,0,1,0,0,.500,1.000
676391,669302,5,1,0,0,1,0,.200,.400
676391,801139,2,0,0,0,0,2,.000,.500
543807,543037,27,7,0,1,3,1,.259,.619
543807,663372,4,0,0,0,2,1,.000,.200
543807,680736,2,0,0,0,0,1,.000,.333
543807,650633,12,2,0,1,5,3,.167,.583
676391,608379,5,1,0,0,0,0,.200,.400
543807,666200,8,2,1,1,2,1,.250,.958
543807,686613,8,3,1,2,3,1,.375,1.194
543807,669467,5,3,0,2,0,1,.600,1.467
543807,663436,3,1,0,0,0,0,.333,.666
543807,673540,2,0,0,0,0,0,.000,.000
543807,687064,5,3,0,0,1,0,.600,1.400
543807,805673,1,0,0,0,1,0,.000,.500
543807,672282,11,1,0,0,6,1,.091,.258
543807,663969,3,3,1,1,0,0,1.000,3.000
543807,605288,8,4,0,0,1,1,.500,1.181
543807,656605,8,2,1,2,0,0,.250,.958
543807,663903,9,1,0,0,0,0,.111,.222
543807,664285,10,2,0,0,1,2,.200,.533
660821,663372,13,4,2,4,3,0,.308,1.077
543807,669302,15,4,1,4,7,2,.267,1.020
543807,801139,1,0,0,0,1,0,.000,.000
543807,608379,20,8,0,1,4,0,.400,.850
660821,673540,7,1,1,1,4,0,.143,.714
660821,656550,10,2,0,1,1,1,.200,.673
660821,669467,7,0,0,0,2,1,.000,.125
660821,650633,3,1,0,0,0,0,.333,.666
660821,687064,15,6,0,2,2,0,.400,.933
660821,518876,14,3,1,5,1,2,.214,.742
660821,543037,3,0,0,0,0,0,.000,.000
660821,663969,3,2,0,1,1,0,.667,1.334
660821,677944,2,1,1,3,0,0,.500,2.333
660821,656605,17,1,0,1,3,0,.059,.118
660821,669302,8,1,0,0,3,2,.125,.425
660821,605288,2,0,0,1,0,0,.000,.000
660821,663903,9,2,0,0,1,0,.222,.444
660821,608379,4,1,0,0,0,1,.250,.650
660821,656876,12,2,0,1,3,1,.167,.398
672960,656550,3,1,0,0,1,0,.333,.666
672960,663436,3,0,0,0,2,0,.000,.000
672960,663372,1,0,0,0,1,0,.000,.000
672960,680736,2,1,0,0,0,0,.500,1.000
672960,666200,2,0,0,0,1,1,.000,.333
672960,687064,6,2,0,0,2,0,.333,.666
672960,677944,3,0,0,0,1,0,.000,.000
672960,672282,4,1,0,1,1,1,.250,.650
672960,801139,2,1,0,2,0,0,.500,1.000
672960,656605,3,1,0,0,1,0,.333,1.000
664702,666200,11,4,0,3,3,0,.364,.819
664702,663372,2,0,0,0,1,0,.000,.000
672960,656876,6,2,1,1,4,0,.333,1.166
664702,663436,1,0,0,0,0,1,.000,.500
664702,669467,2,1,0,0,0,0,.500,1.000
664702,678022,1,1,0,1,0,0,1.000,2.000
664702,656550,2,1,1,1,0,1,.500,2.667
664702,680736,3,0,0,0,2,0,.000,.000
664702,672282,15,4,0,1,2,2,.267,.686
664702,687064,1,0,0,1,0,0,.000,.000
664702,543037,14,1,0,0,5,0,.071,.142
664702,656605,4,2,0,1,0,1,.500,1.350
664702,650633,5,0,0,0,4,0,.000,.000
664702,801139,2,0,0,0,1,1,.000,.333
664702,663903,18,7,0,3,2,0,.389,.850
664702,669302,8,2,0,1,2,0,.250,.500
664702,656492,1,0,0,0,0,0,.000,.000
664702,664285,10,2,0,1,0,0,.200,.600
543807,656876,21,2,1,1,4,4,.095,.526
664702,686613,2,0,0,0,2,0,.000,.000
664702,605288,8,1,0,0,0,2,.125,.550
664770,656550,7,3,1,2,0,0,.429,1.286
664770,663372,1,0,0,0,1,0,.000,.000
664770,663436,3,0,0,0,1,0,.000,.000
664770,666200,2,1,0,0,1,0,.500,1.000
664770,678022,1,1,0,2,0,0,1.000,3.000
664770,687064,8,0,0,1,2,1,.000,.111
664702,608379,3,1,0,0,1,0,.333,1.000
664770,608379,7,0,0,0,1,0,.000,.000
664770,805673,2,1,0,1,1,0,.500,1.500
664770,605288,8,4,1,3,0,1,.500,1.431
664770,656605,2,2,0,2,0,0,1.000,2.000
664770,672282,1,0,0,0,0,0,.000,.000
664770,677958,1,0,0,1,0,0,.000,.000
665489,656550,6,0,0,1,0,1,.000,.143
664770,656876,3,1,0,0,1,0,.333,.666
665489,673540,1,1,1,1,0,1,1.000,5.000
665489,680736,2,0,0,0,0,1,.000,.333
665489,686613,6,0,0,0,1,0,.000,.000
665489,663372,3,0,0,0,0,1,.000,.250
665489,672282,10,4,1,2,0,2,.400,1.238
665489,687064,7,2,0,1,0,1,.286,.619
665489,543037,35,12,2,5,3,3,.343,1.044
665489,669467,6,1,1,2,0,0,.167,.834
665489,666200,4,1,0,0,0,1,.250,.650
665489,663436,2,1,0,0,0,2,.500,1.250
665489,663969,1,1,0,0,0,0,1.000,2.000
665489,650633,16,2,0,0,6,1,.125,.426
665489,801139,2,1,0,0,0,0,.500,1.500
665489,805673,2,1,0,0,1,0,.500,1.000
665489,677944,3,3,0,1,0,0,1.000,2.333
665489,518876,3,0,0,0,2,0,.000,.000
682818,666200,3,0,0,0,1,0,.000,.000
665489,656605,2,2,0,0,0,3,1.000,2.000
665489,677958,1,0,0,0,0,1,.000,.500
665489,664285,13,3,0,0,2,2,.231,.564
665489,605288,14,2,0,1,2,1,.143,.343
665489,663903,9,1,0,1,2,2,.111,.384
665489,608379,19,4,1,4,2,3,.211,.844
665489,656876,27,6,1,3,4,1,.222,.657
665489,669302,15,6,2,2,2,2,.400,1.404
682818,687064,2,0,0,0,0,0,.000,.000
682818,677944,2,1,0,0,0,0,.500,1.000
682818,656550,3,1,0,0,1,0,.333,.666
682818,656605,3,1,0,0,1,0,.333,.666
676475,663372,6,1,0,0,1,0,.167,.334
676475,650633,5,2,1,1,0,2,.400,1.571
676475,680736,4,1,0,0,0,0,.250,.500
676475,678022,1,0,0,0,1,0,.000,.000
676475,518876,8,1,0,0,0,1,.125,.347
682818,656876,5,1,0,1,1,1,.200,.533
676475,543037,2,1,0,0,1,0,.500,1.000
676475,673540,7,0,0,0,2,4,.000,.364
676475,664285,3,1,0,0,0,0,.333,.666
676475,677944,5,2,0,2,2,0,.400,.800
676475,805673,2,1,0,0,1,0,.500,1.000
676475,686613,2,1,0,0,0,0,.500,1.000
676475,672282,3,1,0,0,1,0,.333,.666
676475,656550,4,4,0,2,0,0,1.000,2.750
676475,663969,2,1,0,0,1,0,.500,1.000
676475,665795,7,2,1,1,0,1,.286,1.089
676475,656605,25,7,1,2,3,1,.280,.837
676475,688107,3,0,0,0,1,1,.000,.250
676475,656876,2,1,0,0,0,0,.500,1.000
676475,605288,2,1,0,0,0,1,.500,1.167
676475,608379,11,3,1,2,3,0,.273,.909
676475,663903,9,5,2,3,1,0,.556,1.944
676475,669302,5,0,0,0,4,1,.000,.167
663494,663903,2,0,0,0,0,0,.000,.000
671056,673540,2,1,0,2,1,1,.500,1.667
671056,680736,6,0,0,0,2,2,.000,.250
671056,666200,4,1,0,0,0,0,.250,.900
671056,650633,5,1,0,0,2,0,.200,.400
671056,678022,2,1,0,1,0,0,.500,1.000
671056,663372,5,1,0,0,0,0,.200,.400
671056,672282,1,0,0,0,1,0,.000,.000
671056,664285,2,0,0,0,1,1,.000,.333
671056,677944,1,0,0,0,0,2,.000,.667
671056,665795,6,2,0,3,1,0,.333,.666
671056,663903,6,1,0,1,0,1,.167,.500
671056,688107,2,2,1,2,0,0,1.000,3.500
671056,608379,7,1,0,0,1,0,.143,.393
671056,656605,5,1,0,0,2,0,.200,.533
671056,518876,6,2,0,2,1,0,.333,.666
671056,605288,3,0,0,0,1,0,.000,.000
671056,669302,2,1,1,1,1,0,.500,2.667
671056,656876,3,0,0,0,0,0,.000,.000
802139,673540,3,2,0,0,1,0,.667,1.334
671056,663969,3,1,0,0,2,0,.333,.666
802139,680736,3,1,0,0,0,0,.333,.666
802139,650633,2,0,0,0,0,1,.000,.333
802139,677944,1,0,0,0,0,2,.000,.667
802139,663969,1,0,0,0,0,0,.000,.000
802139,656605,3,1,1,2,1,0,.333,1.666
802139,608379,3,0,0,0,1,0,.000,.000
802139,656876,3,1,1,1,0,0,.333,1.666
699625,688107,1,0,0,0,0,0,.000,.000
699625,663903,6,1,0,0,2,0,.167,.334
691023,686613,2,0,0,0,0,0,.000,.000
691023,680736,7,1,0,0,1,0,.143,.286
691023,666200,8,2,0,1,2,0,.250,.500
691023,673540,5,1,1,1,3,1,.200,1.133
691023,663372,2,0,0,0,0,0,.000,.000
691023,678022,1,1,0,1,0,0,1.000,3.000
691023,650633,3,0,0,0,0,0,.000,.000
691023,677944,2,0,0,0,1,0,.000,.000
691023,663903,9,1,0,0,5,0,.111,.222
691023,672282,2,1,0,0,1,0,.500,1.000
691023,518876,7,1,0,2,3,2,.143,.619
691023,656605,14,3,0,0,5,0,.214,.428
691023,665795,5,0,0,0,3,0,.000,.000
691023,688107,1,0,0,0,0,0,.000,.000
691023,664285,7,2,0,0,2,1,.286,.804
691023,669302,2,0,0,0,1,0,.000,.333
691023,663969,2,0,0,0,1,0,.000,.000
691023,543037,3,1,0,1,1,0,.333,.666
665877,666200,2,0,0,0,0,0,.000,.000
665877,678022,1,1,0,0,0,0,1.000,2.000
691023,656876,2,0,0,0,0,0,.000,.000
691023,608379,6,4,1,2,1,0,.667,1.834
691023,605288,7,1,0,0,4,1,.143,.393
665877,680736,3,1,0,0,0,0,.333,.666
665877,656605,6,3,0,0,0,0,.500,1.500
665877,664285,2,0,0,0,0,0,.000,.000
663457,673540,2,0,0,0,1,1,.000,.333
663457,666200,6,1,0,0,3,1,.167,.453
665877,669302,4,0,0,0,2,0,.000,.000
665877,608379,1,1,0,0,0,0,1.000,2.000
663457,663372,2,1,0,0,0,3,.500,1.800
665877,688107,4,0,0,0,1,0,.000,.000
665877,605288,4,1,0,0,1,0,.250,.500
663457,680736,3,0,0,1,0,1,.000,.250
663457,686613,2,0,0,0,1,1,.000,.333
663457,656550,2,0,0,0,1,1,.000,.333
663457,650633,3,0,0,0,0,0,.000,.000
663457,543037,1,0,0,0,0,1,.000,.500
663457,518876,9,2,1,1,2,2,.222,.920
663457,665795,4,2,0,0,0,1,.500,1.100
663457,677944,2,0,0,0,1,0,.000,.000
663457,805673,2,0,0,0,1,0,.000,.000
663457,664285,2,1,0,1,0,1,.500,1.167
663457,669302,6,1,0,0,2,0,.167,.500
663457,656605,25,9,1,3,5,6,.360,1.020
663457,663903,13,4,0,0,3,2,.308,.938
663457,688107,5,0,0,0,3,0,.000,.000
663457,605288,18,3,0,0,3,1,.167,.433
691026,673540,5,0,0,0,1,0,.000,.000
663457,608379,11,4,1,1,3,0,.364,1.091
691026,680736,9,5,1,1,0,1,.556,1.489
691026,666200,3,1,0,0,0,0,.333,.666
663457,656876,1,0,0,0,0,0,.000,.000
691026,656550,4,0,0,0,0,0,.000,.000
691026,663372,6,1,1,2,4,0,.167,.834
691026,672282,4,1,0,0,3,0,.250,.500
691026,650633,5,1,0,0,1,0,.200,.400
691026,805673,3,0,0,0,1,0,.000,.000
691026,688107,2,1,0,0,0,0,.500,1.000
691026,656605,23,6,0,2,6,1,.261,.770
691026,664285,3,1,0,0,0,0,.333,.666
691026,677944,5,2,0,0,1,0,.400,1.000
691026,518876,6,1,0,0,2,0,.167,.334
691026,608379,7,0,0,0,1,1,.000,.125
691026,665795,6,3,0,0,1,0,.500,1.167
691026,663903,6,2,1,1,1,2,.333,1.500
691026,663969,1,0,0,0,0,0,.000,.000
691026,605288,7,1,0,2,1,0,.143,.365
691026,669302,3,0,0,0,2,0,.000,.000
691026,656876,2,0,0,0,1,0,.000,.000
701675,678022,1,0,0,0,0,0,.000,.000
701675,650633,2,0,0,0,0,0,.000,.000
701675,673540,3,0,0,0,3,0,.000,.000
701675,680736,2,2,0,0,0,0,1.000,2.000
701675,663969,1,1,0,0,0,0,1.000,2.000
701675,608379,1,0,0,0,0,1,.000,.500
701675,669302,2,0,0,0,2,0,.000,.000
701675,605288,3,2,1,2,0,0,.667,2.334
701675,656605,2,1,0,0,1,0,.500,1.000
701675,677944,2,1,0,0,0,0,.500,1.000
701675,656876,2,1,0,0,0,0,.500,1.000
701675,665795,1,0,0,0,1,0,.000,.500
676369,666200,4,1,1,1,2,0,.250,1.250
676369,663372,2,0,0,0,1,0,.000,.000
701675,663903,1,0,0,0,0,0,.000,.500
676369,672282,3,0,0,0,2,0,.000,.000
676369,686613,3,3,2,3,0,0,1.000,4.000
676369,669467,1,1,0,0,0,0,1.000,2.000
676369,669302,5,1,1,3,3,0,.200,1.000
676369,664285,5,1,0,0,0,1,.200,.533
676369,665795,4,0,0,0,2,0,.000,.000
686780,678022,1,0,0,0,0,0,.000,.000
676369,656605,2,0,0,0,1,0,.000,.000
676369,608379,2,1,0,0,0,0,.500,1.500
686780,686613,2,0,0,0,1,0,.000,.000
686780,650633,2,0,0,0,1,0,.000,.000
686780,666200,3,1,0,0,1,0,.333,.666
686780,672282,2,1,0,3,0,0,.500,1.500
686780,677944,2,1,0,1,0,0,.500,1.000
686780,680736,8,4,2,3,0,1,.500,1.931
686780,805673,2,1,0,0,0,0,.500,1.000
686780,663969,1,0,0,0,0,0,.000,.000
686780,656550,2,1,0,2,1,0,.500,1.000
686780,665795,3,1,0,1,1,0,.333,.666
686780,664285,2,1,0,2,0,0,.500,1.500
686780,608379,2,1,1,1,0,0,.500,2.500
686780,656605,16,4,0,1,4,1,.250,.544
686780,663903,2,0,0,0,1,0,.000,.000
686780,656876,2,0,0,0,0,0,.000,.000
686780,669302,5,3,1,2,1,0,.600,1.800
696030,663436,2,0,0,0,0,1,.000,.333
696030,669467,1,0,0,0,0,1,.000,.500
696030,686613,4,1,0,1,2,0,.250,.450
696030,687064,3,0,0,0,1,1,.000,.250
696030,805673,3,1,0,0,0,0,.333,.666
696030,677944,4,1,1,3,1,0,.250,1.250
696030,669302,2,1,0,0,0,0,.500,1.500
696030,665795,2,2,0,2,0,0,1.000,2.000
696030,656876,2,0,0,0,1,0,.000,.000
696030,608379,4,1,0,1,2,1,.250,.650
607043,663372,6,1,0,0,3,3,.167,.667
607043,663436,2,0,0,0,1,1,.000,.333
607043,666200,23,7,2,6,4,2,.304,.969
607043,678022,3,0,0,0,2,0,.000,.250
607043,672282,3,0,0,0,2,0,.000,.250
607043,686613,6,1,0,0,3,0,.167,.334
607043,656550,5,1,0,0,2,0,.200,.400
607043,687064,3,1,0,1,1,0,.333,1.000
607043,669467,18,2,0,0,2,0,.111,.278
607043,663969,1,0,0,0,0,0,.000,.000
607043,543037,11,3,1,3,4,1,.273,.878
607043,677944,5,0,0,0,3,0,.000,.000
607043,650633,8,2,0,1,3,1,.250,.583
607043,669302,11,2,2,2,3,1,.182,.977
607043,518876,8,3,0,2,3,1,.375,1.069
607043,656605,18,5,1,3,4,0,.278,.778
607043,664285,13,3,0,1,4,0,.231,.539
607043,663903,3,1,0,1,1,2,.333,.833
607043,608379,10,3,0,2,2,2,.300,1.017
607043,665795,19,6,0,1,4,7,.316,.868
683227,805673,3,0,0,0,1,0,.000,.000
607043,656876,3,3,0,2,0,0,1.000,2.000
683227,672282,1,0,0,0,0,0,.000,.000
607043,605288,10,5,1,1,2,1,.500,1.545
683227,677944,2,1,0,0,0,0,.500,1.000
683227,664285,3,1,0,0,0,0,.333,.666
683227,608379,2,0,0,0,0,0,.000,.000
553869,673540,3,1,0,0,1,0,.333,.666
553869,656550,5,2,0,1,3,0,.400,1.200
553869,680736,3,0,0,0,1,0,.000,.000
553869,543037,2,1,0,0,0,1,.500,1.167
553869,650633,3,0,0,0,1,1,.000,.250
553869,669467,4,1,0,0,2,0,.250,.500
553869,666200,5,1,0,1,1,2,.200,.629
553869,686613,3,0,0,0,1,0,.000,.000
553869,663969,1,0,0,0,0,0,.000,.000
553869,664285,9,3,0,0,2,1,.333,.844
553869,518876,29,5,1,2,8,0,.172,.448
553869,656605,7,0,0,0,1,0,.000,.000
677649,678022,3,1,0,0,0,0,.333,.666
677649,663372,2,2,0,0,0,0,1.000,2.000
553869,608379,17,4,0,1,3,0,.235,.529
553869,665795,4,2,1,2,1,1,.500,2.100
553869,605288,6,1,0,0,0,2,.167,.542
677649,669467,5,1,0,0,1,0,.200,.400
677649,687064,2,0,0,0,1,0,.000,.000
677649,663436,3,0,0,0,0,0,.000,.000
677649,666200,6,0,0,0,3,0,.000,.000
677649,650633,1,0,0,0,0,0,.000,.000
677649,656605,1,0,0,0,1,1,.000,.500
677649,665795,3,0,0,0,1,0,.000,.000
677649,672282,18,1,0,0,9,0,.056,.112
677649,518876,2,0,0,0,0,0,.000,.000
677649,805673,3,1,0,0,0,0,.333,.666
677649,663969,1,0,0,0,0,0,.000,.000
677649,543037,5,3,0,1,0,0,.600,1.400
677649,664285,27,4,1,3,11,1,.148,.475
677649,686613,8,2,0,1,3,0,.250,.625
677649,605288,1,1,0,0,0,1,1.000,2.000
677649,677944,6,1,0,0,0,0,.167,.500
677649,663903,2,0,0,0,1,0,.000,.000
669394,678022,2,1,0,0,1,0,.500,1.000
669394,673540,4,0,0,0,2,0,.000,.000
669394,656550,5,3,2,3,0,0,.600,2.400
677649,608379,6,2,0,2,0,0,.333,1.000
677649,669302,11,1,0,0,5,0,.091,.182
669394,663436,3,1,1,2,0,0,.333,1.666
669394,663372,1,0,0,0,0,2,.000,.667
669394,666200,5,2,0,0,2,0,.400,.800
669394,686613,10,5,2,3,2,0,.500,1.600
